datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,uvindex
2000-01-11T15:00:00,8.7,6.0,83.23,0.0,0.0,,,,22.3,212.0,1031.7,90.0,,
2000-01-11T16:00:00,8.3,5.9,85.01,0.0,0.0,,,,23.5,214.0,1031.5,90.0,,
2000-01-11T17:00:00,8.1,5.9,85.72,0.0,0.0,,,,21.9,208.0,1030.7,90.0,,
2000-01-11T18:00:00,7.9,5.8,86.51,0.0,0.0,,,,22.3,206.0,1030.7,90.0,,
2000-01-11T19:00:00,7.8,6.0,88.61,0.0,0.0,,,,22.5,200.0,1030.7,100.0,,
2000-01-11T20:00:00,7.1,5.9,91.58,0.0,0.0,,,,22.8,193.0,1030.1,90.0,,
2000-01-11T21:00:00,7.0,5.1,87.18,0.0,0.0,,,,24.5,196.0,1029.9,90.0,,
2000-01-11T22:00:00,6.9,5.0,87.3,0.0,0.0,,,,26.7,196.0,1029.7,90.0,,
2000-01-11T23:00:00,7.0,4.9,86.22,0.0,0.0,,,,25.4,200.0,1029.1,90.0,,
2000-01-12T00:00:00,6.6,5.1,90.17,0.0,0.0,,,,26.1,200.0,1028.7,90.0,,
2000-01-12T01:00:00,6.6,5.1,89.89,0.0,0.0,,,,24.2,202.0,1027.9,90.0,,
2000-01-12T02:00:00,6.6,5.2,90.89,0.0,0.0,,,,24.8,199.0,1027.5,90.0,,
2000-01-12T03:00:00,7.0,5.1,87.38,0.0,0.0,,,,24.5,201.0,1026.8,100.0,,
2000-01-12T04:00:00,6.6,5.0,89.55,0.0,0.0,,,,24.6,201.0,1026.1,100.0,,
2000-01-12T05:00:00,7.1,4.9,86.1,0.0,0.0,,,,24.2,202.0,1025.7,100.0,,
2000-01-12T06:00:00,7.0,5.0,86.96,0.307,100.0,rain,,,23.6,201.0,1024.9,100.0,,
2000-01-12T07:00:00,6.9,5.0,87.63,0.0,0.0,,,,24.4,200.0,1024.9,100.0,,
2000-01-12T08:00:00,6.4,4.8,89.33,0.0,0.0,,,,27.3,199.0,1024.7,90.0,,
2000-01-12T09:00:00,6.9,4.3,83.8,0.0,0.0,,,,29.1,200.0,1024.6,100.0,,
2000-01-12T10:00:00,7.0,4.7,85.63,0.0,0.0,,,,28.8,199.0,1024.1,100.0,,
2000-01-12T11:00:00,7.1,4.8,85.29,0.0,0.0,,,,28.7,196.0,1024.5,100.0,,
2000-01-12T12:00:00,7.0,4.8,85.82,0.307,100.0,rain,,,28.1,201.0,1023.6,100.0,,
2000-01-12T13:00:00,7.1,4.8,85.55,0.0,0.0,,,,27.5,206.0,1022.7,100.0,,
2000-01-12T14:00:00,7.1,4.7,84.63,0.0,0.0,,,,25.7,196.0,1021.9,100.0,,
2000-01-12T15:00:00,7.1,4.1,81.22,0.0,0.0,,,,26.1,202.0,1021.5,90.0,,
2000-01-12T16:00:00,6.8,3.9,82.22,0.0,0.0,,,,25.4,196.0,1020.9,90.0,,
2000-01-12T17:00:00,6.0,3.7,84.89,0.0,0.0,,,,25.5,198.0,1020.7,90.0,,
2000-01-12T18:00:00,5.2,2.9,85.0,0.0,0.0,,,,25.4,195.0,1019.9,90.0,,
2000-01-12T19:00:00,,2.8,85.25,0.0,0.0,,,,24.0,195.0,1019.8,90.0,,
2000-01-12T20:00:00,5.1,2.7,85.07,0.0,0.0,,,,22.1,190.0,1019.1,90.0,,
2000-01-12T21:00:00,5.0,2.2,82.3,0.0,0.0,,,,25.5,195.0,1018.8,90.0,,
2000-01-12T22:00:00,4.8,1.9,81.69,0.0,0.0,,,,27.2,,1018.0,90.0,,
2000-01-12T23:00:00,3.9,1.7,85.2,0.0,0.0,,,,26.3,192.0,1017.6,100.0,,
2000-01-13T00:00:00,3.3,1.1,85.61,0.0,0.0,,,,26.1,187.0,1017.1,100.0,,
2000-01-13T01:00:00,3.4,1.3,86.31,0.0,0.0,,,,26.4,192.0,1016.2,90.0,,
2000-01-13T02:00:00,3.5,1.4,86.33,0.0,0.0,,,,26.9,186.0,1015.3,90.0,,
2000-01-13T03:00:00,3.5,1.7,88.21,0.0,0.0,,,,24.3,188.0,1014.6,100.0,,
2000-01-13T04:00:00,3.6,2.4,92.27,0.0,0.0,,,,23.8,185.0,1013.7,100.0,,
2000-01-13T05:00:00,4.1,2.7,90.69,0.0,0.0,,,,21.2,180.0,1013.4,100.0,,
2000-01-13T06:00:00,3.8,3.4,96.94,0.307,100.0,rain,,,17.5,181.0,1013.1,100.0,,
2000-01-13T07:00:00,4.4,3.6,94.53,0.0,0.0,,,,18.5,185.0,1012.6,100.0,,
2000-01-13T08:00:00,4.5,4.2,97.87,0.0,0.0,,,,16.5,191.0,1012.6,100.0,,
2000-01-13T09:00:00,4.1,3.7,97.42,0.0,0.0,,,,16.7,232.0,1013.3,100.0,,
2000-01-13T10:00:00,3.2,2.8,97.56,0.0,0.0,,,,18.3,292.0,1013.4,100.0,,
2000-01-13T11:00:00,2.4,2.1,98.02,0.0,0.0,,,,19.7,323.0,1013.7,100.0,,
2000-01-13T12:00:00,2.3,2.0,97.7,2.429,100.0,rain,,,21.2,330.0,1013.7,100.0,,
2000-01-13T13:00:00,3.0,1.6,90.4,0.0,0.0,,,,20.0,326.0,1013.6,100.0,,
2000-01-13T14:00:00,3.0,2.0,93.28,0.0,0.0,,,,22.6,330.0,1013.6,100.0,,
2000-01-13T15:00:00,3.1,,91.95,0.0,0.0,,,,21.0,329.0,1013.9,100.0,,
2000-01-13T16:00:00,3.2,1.9,91.52,0.0,0.0,,,,19.6,325.0,1014.5,100.0,,
2000-01-13T17:00:00,3.1,1.8,90.86,0.0,0.0,,,,19.1,322.0,1014.8,100.0,,
2000-01-13T18:00:00,3.1,1.2,87.42,0.0,0.0,,,,17.5,322.0,1015.6,100.0,,
2000-01-13T19:00:00,3.0,1.0,87.19,0.0,0.0,,,,16.0,326.0,1015.9,90.0,,
2000-01-13T20:00:00,2.2,0.3,87.38,0.0,0.0,,,,15.5,332.0,1016.5,,,
2000-01-13T21:00:00,1.4,0.0,89.84,0.0,0.0,,,,16.0,325.0,1016.8,,,
2000-01-13T22:00:00,0.5,-0.4,93.53,0.0,0.0,,,,13.0,322.0,1017.0,30.0,,
2000-01-13T23:00:00,0.2,-0.6,94.14,0.0,0.0,,,,12.5,315.0,1017.6,90.0,,
2000-01-14T00:00:00,0.2,-0.7,94.07,0.0,0.0,,,,13.9,311.0,1017.8,90.0,,
2000-01-14T01:00:00,0.9,-0.4,91.08,0.0,0.0,,,,16.9,323.0,1017.9,90.0,,
2000-01-14T02:00:00,0.9,-0.2,92.59,0.0,0.0,,,,15.5,318.0,1018.4,100.0,,
2000-01-14T03:00:00,1.1,0.0,92.57,0.0,0.0,,,,16.0,323.0,1018.7,100.0,,
2000-01-14T04:00:00,1.1,0.3,94.17,0.0,0.0,,,,13.6,326.0,1018.9,100.0,,
2000-01-14T05:00:00,1.2,0.9,97.52,0.0,0.0,,,,17.3,329.0,1019.5,100.0,,
2000-01-14T06:00:00,1.3,1.0,98.15,0.033,100.0,"rain,snow",,,17.3,330.0,1019.8,100.0,,
2000-01-14T07:00:00,1.2,1.0,99.03,0.0,0.0,,,,18.1,329.0,1020.6,100.0,,
2000-01-14T08:00:00,1.1,0.6,96.2,0.0,0.0,,,,19.7,331.0,1021.4,90.0,,
2000-01-14T09:00:00,1.1,0.4,95.42,0.0,0.0,,,,18.1,328.0,1021.7,30.0,,
2000-01-14T10:00:00,2.0,1.2,94.76,0.0,0.0,,,,18.3,326.0,1022.0,30.0,,
2000-01-14T11:00:00,2.9,1.8,92.16,0.0,0.0,,,,19.7,326.0,1022.5,30.0,,
2000-01-14T12:00:00,4.1,2.1,86.94,0.0,0.0,,,,19.2,326.0,1022.6,30.0,,
2000-01-14T13:00:00,4.4,2.2,85.04,0.0,0.0,,,,18.1,328.0,1022.4,30.0,,
2000-01-14T14:00:00,5.1,2.2,81.64,0.0,0.0,,,,23.0,324.0,1022.5,90.0,,
2000-01-14T15:00:00,4.4,2.7,88.16,0.0,0.0,,,,18.9,309.0,1022.6,90.0,,
2000-01-14T16:00:00,4.0,2.7,91.05,0.0,0.0,,,,16.7,306.0,1022.8,90.0,,
2000-01-14T17:00:00,4.1,2.9,92.36,0.0,0.0,,,,15.1,316.0,1023.0,90.0,,
2000-01-14T18:00:00,4.1,2.9,92.45,0.044,100.0,rain,,,14.9,317.0,1023.7,90.0,,
2000-01-14T19:00:00,4.1,3.0,92.02,0.0,0.0,,,,11.9,325.0,1024.4,90.0,,
2000-01-14T20:00:00,4.2,3.2,93.21,0.0,0.0,,,,11.9,335.0,1024.8,90.0,,
2000-01-14T21:00:00,4.0,3.0,93.2,0.0,0.0,,,,10.7,341.0,1025.8,100.0,,
2000-01-14T22:00:00,4.1,3.2,94.09,0.0,0.0,,,,11.1,353.0,1026.5,100.0,,
2000-01-14T23:00:00,4.1,3.4,95.07,0.0,0.0,,,,12.3,6.0,1027.6,100.0,,
2000-01-15T00:00:00,3.5,2.6,93.52,0.0,0.0,,,,14.1,2.0,1028.2,100.0,,
2000-01-15T01:00:00,3.4,3.2,98.04,0.0,0.0,,,,9.8,25.0,1029.3,100.0,,
2000-01-15T02:00:00,3.9,3.2,94.61,0.0,0.0,,,,11.8,34.0,1030.2,100.0,,
2000-01-15T03:00:00,4.0,3.3,95.06,0.0,0.0,,,,13.0,41.0,1031.2,100.0,,
2000-01-15T04:00:00,3.9,3.4,96.35,0.0,0.0,,,,12.8,43.0,1031.9,90.0,,
2000-01-15T05:00:00,3.3,2.7,96.26,0.0,0.0,,,,11.7,39.0,1032.4,30.0,,
2000-01-15T06:00:00,2.6,1.9,95.01,0.34,100.0,rain,,,11.8,21.0,1033.4,,,
2000-01-15T07:00:00,2.3,2.0,97.57,0.0,,,,,12.3,17.0,1034.4,90.0,,
2000-01-15T08:00:00,3.3,2.5,94.73,0.0,0.0,,,,15.2,21.0,1035.2,90.0,,
2000-01-15T09:00:00,3.9,3.1,94.53,0.0,0.0,,,,17.7,28.0,1036.2,90.0,,
2000-01-15T10:00:00,3.9,2.6,90.77,0.0,0.0,,,,18.3,20.0,1037.0,90.0,,
2000-01-15T11:00:00,4.5,2.9,89.32,0.0,0.0,,,,22.1,26.0,1037.3,90.0,,
2000-01-15T12:00:00,4.8,2.5,85.26,0.0,0.0,,,,22.2,36.0,1038.0,30.0,,
2000-01-15T13:00:00,5.5,2.8,82.3,0.0,0.0,,,,21.2,40.0,1038.0,50.0,,
2000-01-15T14:00:00,5.2,1.7,78.52,0.0,0.0,,,,23.3,36.0,1038.1,90.0,,
2000-01-15T15:00:00,5.1,2.0,80.27,0.0,0.0,,,,19.4,31.0,1038.4,50.0,,
2000-01-15T16:00:00,3.9,1.0,80.93,0.0,0.0,,,,15.7,29.0,1039.1,30.0,,
2000-01-15T17:00:00,2.1,0.4,88.78,0.0,0.0,,,,13.1,21.0,1039.4,30.0,,
2000-01-15T18:00:00,1.4,-0.3,88.33,0.114,100.0,"rain,snow",,,11.6,4.0,1039.7,30.0,,
2000-01-15T19:00:00,1.3,0.0,90.97,0.0,0.0,,,,12.5,360.0,1040.3,50.0,,
2000-01-15T20:00:00,1.2,-0.1,91.04,0.0,0.0,,,,12.3,354.0,1040.5,,,
2000-01-15T21:00:00,0.8,-0.3,92.33,0.0,0.0,,,,10.4,347.0,1039.8,30.0,,
2000-01-15T22:00:00,0.9,0.0,93.72,0.0,0.0,,,,10.1,344.0,1040.4,90.0,,
2000-01-15T23:00:00,1.6,0.3,90.68,0.0,0.0,,,,11.3,348.0,1040.5,90.0,,
2000-01-16T00:00:00,2.1,1.1,93.09,0.7,100.0,rain,,,13.0,330.0,1040.0,100.0,,
2000-01-16T01:00:00,2.2,1.3,94.08,0.0,0.0,,,,11.9,339.0,1040.4,100.0,,
2000-01-16T02:00:00,2.4,2.1,98.18,0.0,0.0,,,,12.5,334.0,1039.8,100.0,,
2000-01-16T03:00:00,2.8,2.5,97.89,0.0,0.0,,,,14.1,337.0,1039.6,100.0,,
2000-01-16T04:00:00,2.9,2.6,98.11,0.0,0.0,,,,14.1,338.0,1039.7,100.0,,
2000-01-16T05:00:00,2.9,2.6,97.66,0.0,0.0,,,,14.2,342.0,1039.6,100.0,,
2000-01-16T06:00:00,2.9,2.1,94.51,0.056,100.0,rain,,,13.1,339.0,1039.1,100.0,,
2000-01-16T07:00:00,2.7,1.8,93.89,0.0,0.0,,,,12.4,330.0,1039.3,100.0,,
2000-01-16T08:00:00,2.8,1.8,92.84,0.0,0.0,,,,13.6,328.0,1039.7,100.0,,
2000-01-16T09:00:00,2.9,1.3,89.39,0.0,0.0,,,,12.4,327.0,1040.3,90.0,,
2000-01-16T10:00:00,3.0,1.2,87.84,0.0,0.0,,,,15.1,330.0,1040.5,90.0,,
2000-01-16T11:00:00,3.3,1.7,88.77,0.0,0.0,,,,16.0,322.0,1040.0,90.0,,
2000-01-16T12:00:00,4.4,1.9,83.96,0.0,0.0,,,,16.6,332.0,1039.6,90.0,,
2000-01-16T13:00:00,3.8,1.4,84.78,0.0,0.0,,,,19.1,331.0,1039.4,90.0,,
2000-01-16T14:00:00,4.3,1.3,80.88,0.0,0.0,,,,18.3,338.0,1039.4,90.0,,
2000-01-16T15:00:00,4.2,1.4,82.08,0.0,0.0,,,,13.4,334.0,1039.4,90.0,,
2000-01-16T16:00:00,4.1,1.3,82.33,0.0,0.0,,,,14.9,335.0,1039.3,90.0,,
2000-01-16T17:00:00,3.3,1.3,86.51,0.0,0.0,,,,10.8,314.0,1039.4,90.0,,
2000-01-16T18:00:00,2.5,1.2,91.02,0.0,0.0,,,,10.9,314.0,1039.4,90.0,,
2000-01-16T19:00:00,1.7,1.0,94.91,0.0,0.0,,,,10.7,309.0,1039.4,90.0,,
2000-01-16T20:00:00,0.9,0.1,94.11,0.0,0.0,,,,10.7,299.0,1038.9,90.0,,
2000-01-16T21:00:00,1.0,0.1,93.66,0.0,0.0,,,,12.1,295.0,1038.9,90.0,,
2000-01-16T22:00:00,0.5,-0.6,92.65,0.0,0.0,,,,12.1,295.0,1038.7,90.0,,
2000-01-16T23:00:00,1.0,-0.6,89.47,0.0,0.0,,,,13.1,287.0,1038.7,90.0,,
2000-01-17T00:00:00,0.9,0.0,93.93,0.0,0.0,,,,14.3,284.0,1038.2,90.0,,
2000-01-17T01:00:00,0.8,0.0,94.39,0.0,0.0,,,,13.1,292.0,1038.0,50.0,,
2000-01-17T02:00:00,0.7,0.0,95.16,0.0,0.0,,,,12.5,287.0,1037.7,30.0,,
2000-01-17T03:00:00,0.8,0.1,94.94,0.0,0.0,,,,13.9,293.0,1037.1,50.0,,
2000-01-17T04:00:00,0.4,-0.6,92.92,0.0,0.0,,,,15.7,290.0,1037.0,90.0,,
2000-01-17T05:00:00,0.6,0.1,96.56,0.0,0.0,,,,18.1,281.0,1036.7,90.0,,
2000-01-17T06:00:00,0.2,-0.2,96.55,0.0,0.0,,,,18.7,275.0,1036.3,90.0,,
2000-01-17T07:00:00,0.6,0.6,100.0,0.0,0.0,,,,18.3,277.0,1036.7,90.0,,
2000-01-17T08:00:00,0.8,0.8,100.0,0.0,0.0,,,,20.1,284.0,1036.5,90.0,,
2000-01-17T09:00:00,1.6,1.6,100.0,0.0,0.0,,,,20.1,280.0,1036.1,90.0,,
2000-01-17T10:00:00,3.0,2.6,96.94,0.0,0.0,,,,24.7,298.0,1036.5,90.0,,
2000-01-17T11:00:00,3.8,3.2,95.83,0.0,0.0,,,,23.1,307.0,1036.7,50.0,,
2000-01-17T12:00:00,5.0,3.6,90.84,0.1,100.0,rain,,,21.2,309.0,1036.7,30.0,,
2000-01-17T13:00:00,6.2,4.2,86.82,0.0,0.0,,,,20.2,313.0,1036.3,,,
2000-01-17T14:00:00,7.2,4.1,80.19,0.0,0.0,,,,18.7,322.0,1035.5,,,
2000-01-17T15:00:00,6.8,3.9,81.53,0.0,0.0,,,,15.7,328.0,1035.4,30.0,,
2000-01-17T16:00:00,6.2,3.2,80.94,0.0,0.0,,,,11.8,334.0,1035.5,30.0,,
2000-01-17T17:00:00,3.6,2.2,90.35,0.0,0.0,,,,8.0,326.0,1035.6,30.0,,
2000-01-17T18:00:00,3.8,2.2,89.66,0.0,0.0,,,,9.0,319.0,1035.7,90.0,,
2000-01-17T19:00:00,2.8,1.8,92.78,0.0,0.0,,,,11.9,309.0,1035.7,30.0,,
2000-01-17T20:00:00,3.2,1.3,87.79,0.0,0.0,,,,13.3,308.0,1035.7,50.0,,
2000-01-17T21:00:00,2.9,2.1,94.57,0.0,0.0,,,,15.4,313.0,1035.7,90.0,,
2000-01-17T22:00:00,3.5,2.4,92.35,0.0,0.0,,,,15.1,315.0,1035.6,90.0,,
2000-01-17T23:00:00,2.7,2.0,95.31,0.0,0.0,,,,13.6,299.0,1035.0,30.0,,
2000-01-18T00:00:00,2.0,1.2,94.97,0.0,0.0,,,,15.7,288.0,1034.2,0.0,,
2000-01-18T01:00:00,1.6,1.0,95.74,0.0,0.0,,,,15.7,287.0,1034.5,30.0,,
2000-01-18T02:00:00,2.3,1.2,92.21,0.0,0.0,,,,16.9,303.0,1034.0,90.0,,
2000-01-18T03:00:00,2.7,1.5,91.88,0.0,0.0,,,,18.3,301.0,1033.7,100.0,,
2000-01-18T04:00:00,3.2,1.5,88.64,0.0,0.0,,,,21.6,296.0,1033.0,100.0,,
2000-01-18T05:00:00,3.5,1.8,88.82,0.0,0.0,,,,19.9,310.0,1032.8,100.0,,
2000-01-18T06:00:00,4.0,2.2,87.66,0.0,0.0,,,,21.3,312.0,1032.5,100.0,,
2000-01-18T07:00:00,4.7,3.0,88.41,0.0,0.0,,,,22.2,325.0,1032.6,100.0,,
2000-01-18T08:00:00,4.9,3.1,87.93,0.0,0.0,,,,21.1,322.0,1032.7,100.0,,
2000-01-18T09:00:00,5.5,4.0,89.68,0.0,0.0,,,,22.9,337.0,1033.3,100.0,,
2000-01-18T10:00:00,6.1,4.7,90.64,0.0,0.0,,,,27.7,347.0,1033.6,100.0,,
2000-01-18T11:00:00,6.7,5.4,91.41,0.0,0.0,,,,32.4,348.0,1033.8,100.0,,
2000-01-18T12:00:00,6.7,5.0,88.79,0.307,100.0,rain,,,30.6,344.0,1033.6,90.0,,
2000-01-18T13:00:00,6.9,5.2,89.0,0.0,0.0,,,,29.4,347.0,1033.5,90.0,,
2000-01-18T14:00:00,7.2,4.7,84.17,0.0,0.0,,,,30.6,353.0,1033.5,90.0,,
2000-01-18T15:00:00,7.1,4.4,82.78,0.0,0.0,,,,28.6,351.0,1033.5,90.0,,
2000-01-18T16:00:00,6.9,4.5,84.72,0.0,0.0,,,,27.6,348.0,1033.5,90.0,,
2000-01-18T17:00:00,6.1,4.1,87.28,0.0,0.0,,,,26.5,342.0,1033.5,90.0,,
2000-01-18T18:00:00,5.8,4.0,88.2,0.0,0.0,,,,26.3,343.0,1033.7,50.0,,
2000-01-18T19:00:00,5.8,3.8,86.98,0.0,0.0,,,,23.0,340.0,1033.7,90.0,,
2000-01-18T20:00:00,5.8,3.9,87.56,0.0,0.0,,,,23.0,344.0,1034.4,90.0,,
2000-01-18T21:00:00,5.8,3.9,87.6,0.0,0.0,,,,22.6,344.0,1034.7,100.0,,
2000-01-18T22:00:00,5.8,3.9,87.59,0.0,0.0,,,,21.6,340.0,1034.6,90.0,,
2000-01-18T23:00:00,5.6,4.0,88.98,0.0,0.0,,,,18.3,334.0,1034.7,90.0,,
2000-01-19T00:00:00,5.2,3.9,91.43,0.0,0.0,,,,16.0,334.0,1034.7,90.0,,
2000-01-19T01:00:00,5.5,3.9,89.44,0.0,0.0,,,,15.7,332.0,1034.7,90.0,,
2000-01-19T02:00:00,5.0,3.9,92.73,0.0,0.0,,,,14.1,330.0,1034.6,100.0,,
2000-01-19T03:00:00,4.5,3.3,92.43,0.0,0.0,,,,15.3,330.0,1034.6,90.0,,
2000-01-19T04:00:00,4.4,3.9,96.9,0.0,0.0,,,,17.5,329.0,1034.6,90.0,,
2000-01-19T05:00:00,4.7,3.8,94.12,0.0,0.0,,,,15.3,332.0,1034.6,90.0,,
2000-01-19T06:00:00,4.3,3.9,97.59,0.0,0.0,,,,13.1,327.0,1034.6,90.0,,
2000-01-19T07:00:00,4.8,4.0,94.65,0.0,0.0,,,,13.9,324.0,1034.8,90.0,,
2000-01-19T08:00:00,4.7,3.9,94.65,0.0,0.0,,,,16.9,318.0,1034.8,100.0,,
2000-01-19T09:00:00,4.9,4.0,94.13,0.0,0.0,,,,15.9,326.0,1035.3,90.0,,
2000-01-19T10:00:00,5.2,4.0,92.31,0.0,0.0,,,,17.5,338.0,1035.6,90.0,,
2000-01-19T11:00:00,5.4,4.1,91.31,0.0,0.0,,,,17.9,350.0,1035.7,90.0,,
2000-01-19T12:00:00,5.1,4.2,93.57,0.498,100.0,rain,,,14.8,360.0,1035.8,90.0,,
2000-01-19T13:00:00,5.5,3.6,87.78,0.0,0.0,,,,17.3,1.0,1036.3,90.0,,
2000-01-19T14:00:00,5.1,2.5,83.36,0.0,0.0,,,,22.1,17.0,1036.1,90.0,,
2000-01-19T15:00:00,5.1,2.3,82.36,0.0,0.0,,,,17.8,11.0,1036.6,90.0,,
2000-01-19T16:00:00,4.2,1.4,82.18,0.0,0.0,,,,12.1,11.0,1036.7,90.0,,
2000-01-19T17:00:00,3.5,1.7,87.48,0.0,0.0,,,,10.6,347.0,1037.3,30.0,,
2000-01-19T18:00:00,2.4,0.4,86.95,0.0,0.0,,,,11.3,337.0,1037.5,50.0,,
2000-01-19T19:00:00,1.8,0.3,89.41,0.0,0.0,,,,10.3,331.0,1037.6,90.0,,
2000-01-19T20:00:00,1.7,0.3,90.28,0.0,0.0,,,,10.7,333.0,1037.5,30.0,,
2000-01-19T21:00:00,1.0,0.2,94.73,0.0,0.0,,,,9.5,329.0,1037.5,30.0,,
2000-01-19T22:00:00,1.1,0.1,92.44,0.0,0.0,,,,7.0,314.0,1037.6,50.0,,
2000-01-19T23:00:00,0.7,0.1,95.72,0.0,0.0,,,,8.8,313.0,1037.6,90.0,,
2000-01-20T00:00:00,0.5,-0.1,95.72,0.0,0.0,,,,8.0,313.0,1037.4,30.0,,
2000-01-20T01:00:00,0.1,-0.6,95.01,0.0,0.0,,,,10.1,298.0,1036.9,30.0,,
2000-01-20T02:00:00,0.4,-0.7,92.04,0.0,0.0,,,,11.5,298.0,1036.7,30.0,,
2000-01-20T03:00:00,-0.9,-1.0,99.27,0.0,0.0,,,,10.6,275.0,1036.5,30.0,,
2000-01-20T04:00:00,-1.1,-1.6,96.37,0.0,0.0,,,,10.9,261.0,1035.8,30.0,,
2000-01-20T05:00:00,-1.3,-1.4,99.51,0.0,0.0,,,,11.1,258.0,1035.0,90.0,,
2000-01-20T06:00:00,-0.7,-1.2,96.38,0.0,0.0,,,,11.5,245.0,1034.2,90.0,,
2000-01-20T07:00:00,-0.3,-0.8,96.38,0.0,0.0,,,,13.7,247.0,1033.9,90.0,,
2000-01-20T08:00:00,0.2,-0.5,95.29,0.0,0.0,,,,13.1,250.0,1033.9,90.0,,
2000-01-20T09:00:00,1.0,-0.5,89.48,0.0,0.0,,,,13.9,250.0,1033.7,90.0,,
2000-01-20T10:00:00,1.3,0.2,92.65,0.0,0.0,,,,14.8,242.0,1033.0,100.0,,
2000-01-20T11:00:00,1.5,0.3,91.83,0.0,0.0,,,,11.2,250.0,1033.0,90.0,,
2000-01-20T12:00:00,2.8,0.9,87.52,0.454,100.0,rain,,,15.5,269.0,1032.6,100.0,,
2000-01-20T13:00:00,3.3,1.6,88.42,0.0,0.0,,,,14.9,273.0,1032.0,100.0,,
2000-01-20T14:00:00,3.9,1.5,84.79,0.0,0.0,,,,15.9,284.0,1031.8,100.0,,
2000-01-20T15:00:00,3.9,1.8,85.68,0.0,0.0,,,,16.5,285.0,1031.0,90.0,,
2000-01-20T16:00:00,3.9,1.9,86.78,0.0,0.0,,,,15.5,288.0,1031.1,100.0,,
2000-01-20T17:00:00,3.8,1.9,87.2,0.0,0.0,,,,14.3,290.0,1031.6,90.0,,
2000-01-20T18:00:00,3.9,1.9,86.78,0.0,0.0,,,,14.5,297.0,1031.7,90.0,,
2000-01-20T19:00:00,3.8,1.9,87.49,0.0,0.0,,,,14.9,304.0,1031.9,90.0,,
2000-01-20T20:00:00,3.9,2.1,87.92,0.0,0.0,,,,16.6,306.0,1031.8,90.0,,
2000-01-20T21:00:00,3.8,2.1,88.54,0.0,0.0,,,,13.1,312.0,1032.5,100.0,,
2000-01-20T22:00:00,3.7,2.1,89.17,0.0,0.0,,,,12.7,300.0,1032.0,100.0,,
2000-01-20T23:00:00,3.7,2.1,89.1,0.0,0.0,,,,13.7,297.0,,100.0,,
2000-01-21T00:00:00,3.8,2.1,88.54,0.307,100.0,rain,,,14.2,297.0,1032.2,100.0,,
2000-01-21T01:00:00,3.9,2.2,88.98,0.0,0.0,,,,14.3,297.0,1032.0,100.0,,
2000-01-21T02:00:00,3.9,2.3,88.83,0.0,0.0,,,,14.7,295.0,1031.9,100.0,,
2000-01-21T03:00:00,4.2,2.3,87.83,0.0,0.0,,,,13.4,300.0,1032.3,,,
2000-01-21T04:00:00,4.2,2.1,86.34,0.0,0.0,,,,17.1,311.0,1031.7,100.0,,
2000-01-21T05:00:00,4.3,2.2,86.14,0.0,0.0,,,,17.2,310.0,1031.8,100.0,,
2000-01-21T06:00:00,4.2,2.2,86.63,0.0,0.0,,,,16.9,308.0,1031.9,100.0,,
2000-01-21T07:00:00,3.6,1.7,87.47,0.0,0.0,,,,16.1,307.0,1032.1,30.0,,
2000-01-21T08:00:00,2.8,1.3,89.97,0.0,0.0,,,,14.2,307.0,1032.0,30.0,,
2000-01-21T09:00:00,3.4,1.4,87.03,0.0,0.0,,,,17.5,307.0,1032.1,,,
2000-01-21T10:00:00,4.5,2.1,84.26,0.0,0.0,,,,20.0,307.0,1032.5,,,
2000-01-21T11:00:00,5.5,2.4,80.8,0.0,0.0,,,,22.6,316.0,1032.6,,,
2000-01-21T12:00:00,6.2,2.8,78.74,0.307,100.0,rain,,,22.3,316.0,1032.6,50.0,,
2000-01-21T13:00:00,6.9,3.0,76.27,0.0,0.0,,,,22.4,311.0,1032.1,30.0,,
2000-01-21T14:00:00,7.0,2.8,74.44,0.0,0.0,,,,21.2,328.0,1031.7,90.0,,
2000-01-21T15:00:00,6.5,2.9,77.99,0.0,0.0,,,,18.4,328.0,1031.6,90.0,,
2000-01-21T16:00:00,6.2,2.9,79.64,0.0,0.0,,,,13.6,317.0,1031.5,90.0,,
2000-01-21T17:00:00,5.0,2.5,83.71,0.0,0.0,,,,12.4,297.0,1031.0,30.0,,
2000-01-21T18:00:00,4.3,2.9,90.21,0.0,0.0,,,,9.5,295.0,1030.9,90.0,,
2000-01-21T19:00:00,3.6,2.4,91.81,0.0,0.0,,,,10.6,272.0,1030.1,90.0,,
2000-01-21T20:00:00,3.3,2.3,93.5,0.0,0.0,,,,13.9,272.0,1029.8,90.0,,
2000-01-21T21:00:00,2.9,1.9,93.41,0.0,0.0,,,,14.6,280.0,1028.9,90.0,,
2000-01-21T22:00:00,2.7,1.6,92.07,0.0,0.0,,,,16.7,272.0,1028.0,50.0,,
2000-01-21T23:00:00,2.5,1.5,93.02,0.0,0.0,,,,14.3,243.0,1026.4,90.0,,
2000-01-22T00:00:00,3.4,2.2,91.85,0.044,100.0,rain,,,20.1,265.0,1025.2,100.0,,
2000-01-22T01:00:00,4.1,2.0,86.39,0.0,0.0,,,,25.2,270.0,1024.2,100.0,,
2000-01-22T02:00:00,4.3,1.9,84.7,0.0,0.0,,,,27.5,270.0,1022.5,90.0,,
